DATE_NAME,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,C2021_ETH_20_NAME,OBS_VALUE
2021,650117146,Stockport,E08000007,"Black, Black British, Black Welsh, Caribbean or African: African",2030
2021,650117146,Stockport,E08000007,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",896
2021,650117146,Stockport,E08000007,"Black, Black British, Black Welsh, Caribbean or African: Other Black",490
2021,650117146,Stockport,E08000007,Mixed or Multiple ethnic groups: White and Asian,2359
2021,650117146,Stockport,E08000007,Mixed or Multiple ethnic groups: White and Black African,1236
2021,650117146,Stockport,E08000007,Mixed or Multiple ethnic groups: White and Black Caribbean,2215
2021,650117146,Stockport,E08000007,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1858
2021,650117146,Stockport,E08000007,"White: English, Welsh, Scottish, Northern Irish or British",245831
2021,650117146,Stockport,E08000007,White: Irish,4174
2021,650117146,Stockport,E08000007,White: Gypsy or Irish Traveller,90
2021,650117146,Stockport,E08000007,White: Roma,132
2021,650117146,Stockport,E08000007,White: Other White,7303
2021,650117146,Stockport,E08000007,Other ethnic group: Arab,1509
2021,650117146,Stockport,E08000007,Other ethnic group: Any other ethnic group,3183
2021,650117147,Tameside,E08000008,"Asian, Asian British or Asian Welsh: Bangladeshi",5842
2021,650117147,Tameside,E08000008,"Asian, Asian British or Asian Welsh: Chinese",1402
2021,650117147,Tameside,E08000008,"Asian, Asian British or Asian Welsh: Indian",3737
2021,650117147,Tameside,E08000008,"Asian, Asian British or Asian Welsh: Pakistani",8966
2021,650117147,Tameside,E08000008,"Asian, Asian British or Asian Welsh: Other Asian",1251
2021,650117147,Tameside,E08000008,"Black, Black British, Black Welsh, Caribbean or African: African",4115
2021,650117147,Tameside,E08000008,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",612
2021,650117147,Tameside,E08000008,"Black, Black British, Black Welsh, Caribbean or African: Other Black",548
2021,650117147,Tameside,E08000008,Mixed or Multiple ethnic groups: White and Asian,1344
2021,650117147,Tameside,E08000008,Mixed or Multiple ethnic groups: White and Black African,859
2021,650117147,Tameside,E08000008,Mixed or Multiple ethnic groups: White and Black Caribbean,1854
2021,650117147,Tameside,E08000008,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,906
2021,650117147,Tameside,E08000008,"White: English, Welsh, Scottish, Northern Irish or British",190305
2021,650117147,Tameside,E08000008,White: Irish,1536
2021,650117147,Tameside,E08000008,White: Gypsy or Irish Traveller,112
2021,650117147,Tameside,E08000008,White: Roma,100
2021,650117147,Tameside,E08000008,White: Other White,5623
2021,650117147,Tameside,E08000008,Other ethnic group: Arab,540
2021,650117147,Tameside,E08000008,Other ethnic group: Any other ethnic group,1418
2021,650117148,Trafford,E08000009,"Asian, Asian British or Asian Welsh: Bangladeshi",634
2021,650117148,Trafford,E08000009,"Asian, Asian British or Asian Welsh: Chinese",4813
2021,650117148,Trafford,E08000009,"Asian, Asian British or Asian Welsh: Indian",10208
2021,650117148,Trafford,E08000009,"Asian, Asian British or Asian Welsh: Pakistani",11479
2021,650117148,Trafford,E08000009,"Asian, Asian British or Asian Welsh: Other Asian",2454
2021,650117148,Trafford,E08000009,"Black, Black British, Black Welsh, Caribbean or African: African",3636
2021,650117148,Trafford,E08000009,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3442
2021,650117148,Trafford,E08000009,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1008
2021,650117148,Trafford,E08000009,Mixed or Multiple ethnic groups: White and Asian,2443
2021,650117148,Trafford,E08000009,Mixed or Multiple ethnic groups: White and Black African,1068
2021,650117148,Trafford,E08000009,Mixed or Multiple ethnic groups: White and Black Caribbean,3091
2021,650117148,Trafford,E08000009,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2232
2021,650117148,Trafford,E08000009,"White: English, Welsh, Scottish, Northern Irish or British",169550
2021,650117148,Trafford,E08000009,White: Irish,4884
2021,650117148,Trafford,E08000009,White: Gypsy or Irish Traveller,46
2021,650117148,Trafford,E08000009,White: Roma,134
2021,650117148,Trafford,E08000009,White: Other White,8147
2021,650117148,Trafford,E08000009,Other ethnic group: Arab,2457
2021,650117148,Trafford,E08000009,Other ethnic group: Any other ethnic group,3327
2021,650117138,Warrington,E06000007,"Asian, Asian British or Asian Welsh: Bangladeshi",197
2021,650117138,Warrington,E06000007,"Asian, Asian British or Asian Welsh: Chinese",1326
2021,650117138,Warrington,E06000007,"Asian, Asian British or Asian Welsh: Indian",2347
2021,650117138,Warrington,E06000007,"Asian, Asian British or Asian Welsh: Pakistani",1760
2021,650117138,Warrington,E06000007,"Asian, Asian British or Asian Welsh: Other Asian",1324
2021,650117138,Warrington,E06000007,"Black, Black British, Black Welsh, Caribbean or African: African",1075
2021,650117138,Warrington,E06000007,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",277
2021,650117138,Warrington,E06000007,"Black, Black British, Black Welsh, Caribbean or African: Other Black",224
2021,650117138,Warrington,E06000007,Mixed or Multiple ethnic groups: White and Asian,1204
2021,650117138,Warrington,E06000007,Mixed or Multiple ethnic groups: White and Black African,593
2021,650117138,Warrington,E06000007,Mixed or Multiple ethnic groups: White and Black Caribbean,785
2021,650117138,Warrington,E06000007,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,753
2021,650117138,Warrington,E06000007,"White: English, Welsh, Scottish, Northern Irish or British",185940
2021,650117138,Warrington,E06000007,White: Irish,1366
2021,650117138,Warrington,E06000007,White: Gypsy or Irish Traveller,115
2021,650117138,Warrington,E06000007,White: Roma,167
2021,650117138,Warrington,E06000007,White: Other White,9717
2021,650117138,Warrington,E06000007,Other ethnic group: Arab,393
2021,650117138,Warrington,E06000007,Other ethnic group: Any other ethnic group,1410
2021,650117149,Wigan,E08000010,"Asian, Asian British or Asian Welsh: Bangladeshi",156
2021,650117149,Wigan,E08000010,"Asian, Asian British or Asian Welsh: Chinese",1234
2021,650117149,Wigan,E08000010,"Asian, Asian British or Asian Welsh: Indian",1532
2021,650117149,Wigan,E08000010,"Asian, Asian British or Asian Welsh: Pakistani",1342
2021,650117149,Wigan,E08000010,"Asian, Asian British or Asian Welsh: Other Asian",1562
2021,650117149,Wigan,E08000010,"Black, Black British, Black Welsh, Caribbean or African: African",3081
2021,650117149,Wigan,E08000010,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",331
2021,650117149,Wigan,E08000010,"Black, Black British, Black Welsh, Caribbean or African: Other Black",495
2021,650117149,Wigan,E08000010,Mixed or Multiple ethnic groups: White and Asian,1293
2021,650117149,Wigan,E08000010,Mixed or Multiple ethnic groups: White and Black African,885
2021,650117149,Wigan,E08000010,Mixed or Multiple ethnic groups: White and Black Caribbean,1148
2021,650117149,Wigan,E08000010,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1027
2021,650117149,Wigan,E08000010,"White: English, Welsh, Scottish, Northern Irish or British",302482
2021,650117149,Wigan,E08000010,White: Irish,1353
2021,650117149,Wigan,E08000010,White: Gypsy or Irish Traveller,247
2021,650117149,Wigan,E08000010,White: Roma,291
2021,650117149,Wigan,E08000010,White: Other White,8579
2021,650117149,Wigan,E08000010,Other ethnic group: Arab,711
2021,650117149,Wigan,E08000010,Other ethnic group: Any other ethnic group,1581
2021,650117155,Wirral,E08000015,"Asian, Asian British or Asian Welsh: Bangladeshi",1319
2021,650117155,Wirral,E08000015,"Asian, Asian British or Asian Welsh: Chinese",1847
2021,650117155,Wirral,E08000015,"Asian, Asian British or Asian Welsh: Indian",1933
2021,650117155,Wirral,E08000015,"Asian, Asian British or Asian Welsh: Pakistani",364
2021,650117155,Wirral,E08000015,"Asian, Asian British or Asian Welsh: Other Asian",1839
2021,650117155,Wirral,E08000015,"Black, Black British, Black Welsh, Caribbean or African: African",854
2021,650117155,Wirral,E08000015,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",330
2021,650117155,Wirral,E08000015,"Black, Black British, Black Welsh, Caribbean or African: Other Black",205
2021,650117155,Wirral,E08000015,Mixed or Multiple ethnic groups: White and Asian,1605
2021,650117155,Wirral,E08000015,Mixed or Multiple ethnic groups: White and Black African,973
2021,650117155,Wirral,E08000015,Mixed or Multiple ethnic groups: White and Black Caribbean,1054
2021,650117155,Wirral,E08000015,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1298
2021,650117155,Wirral,E08000015,"White: English, Welsh, Scottish, Northern Irish or British",295967
2021,650117155,Wirral,E08000015,White: Irish,2641
2021,650117155,Wirral,E08000015,White: Gypsy or Irish Traveller,46
2021,650117155,Wirral,E08000015,White: Roma,128
2021,650117155,Wirral,E08000015,White: Other White,5910
2021,650117155,Wirral,E08000015,Other ethnic group: Arab,585
2021,650117155,Wirral,E08000015,Other ethnic group: Any other ethnic group,1301
